review	label
주문한 물건 한 달째 안 와서 고객센터랑 싸우고 진 빠졌는데 뜨끈한 샤브샤브 먹으니까 몸이 노곤노곤하니 풀리네요.	0
오랫만에 양식먹으러 왔는데 정말 잘온거 같아요 양도 푸짐하고 넘넘 맛있어요!!	0
동창회 하러 15명 예약하고 갔는데 자리 배치도 딱 맞게 해주시고 안주도 빨리 나와서 흐름 안 끊기고 좋았습니다	1
마음이 너무 힘들어서 포장해서 혼자 먹으려다가 사장님께 부탁드려서 홀에서 먹었어요.... 혼술인데도 따뜻하게 맞이해주셔서 마음이 너무 풀립니다 감사해요 사장님..... 따뜻한 맞이에 맛있는 닭발까지 ...힘내보겠습니다 감사합니다 새로 다래 모르고있었는데 사장님이 알려주셔서 첨 먹어봤어요 센스쟁이번창하세요	0
스테이크 파스타 둘다 맛있습니당	0
친구들끼리 친목 모임으로 자양동 양꼬치 집왔는데 정말 맛있거 냄새도 하나도 안납니다 사장님도 너무 친절하세용 추천합니다	1
퇴근길에 맡은 빵 냄새에 홀린 듯 들어왔는데 갓 구운 빵의 온기가 지친 하루를 감싸주네요	0
추천하지 않습니다. 인테리어 및 분위기는 상견례를 하기에 나쁘지 않은 정도지만 맛이 너무 기대이하였네요. 7만원 코스를 이용했는데 솔직히 잘 쳐줘야 2~3만원 정도의 퀄리티였습니다. 양가 부모님들께서 다 음식이 별로였다고 하셔서 제 마음도 편치가 않았네요..  이런 집이 왜 이리 추천리뷰가 많은지.. 이하는 제 뇌피셜이지만, 한 가지 발견한 것이 있어요  최근리뷰 잘 보시면 카드리뷰는 전부 비추천이고, 영수증 리뷰는 추천의견입니다. 이상하지 않으세요?  카드사용내역은 만들기 까다롭죠. 카드사에 수수료가 나가니까요, 영수증은 그렇지 않죠. 업체에서 임의로 발급해도 되니까요. 임의 발급인지 진짜 이용 손님인지 네이버에서 걸러내기 힘들겠죠.  즉, 여기 영수증 리뷰는 조작되었을 가능성이 있다는 겁니다.	0
단체 모임하기에도 편하고 자리 간격도 괜찮았어요 사이드도 중간중간 집어먹기 좋았고 맛도 괜찮아서 만족스러웠음 다음엔 더 큰 인원 데려오려구요	1
레트로 감성 뿜뿜하는 인테리어 덕분에 시간 여행한 기분 맛도 추억의 맛이라 힐링 제대로 하고 갑니다	0
건대 술집 존맛집 자주 찾아오는 곳인데 올때마다 안주 맛있어서 놀라요 잘먹고 갑니다아	1
맛있게 잘 먹었어요!! 매장 분위기도 좋고 주말에는 예약하셔야해요! 예약안해도 운좋으면 10분15분 웨이팅으로 이용가능합니다 하이볼도 맛있었어요!	1
매장 안이 너무 시끄러워서 시장통인 줄 대화가 불가능할 정도라 빨리 먹고 도망치듯 나옴	0
고등학교 친구들이랑 오랜만에 모였는데 예전 단골집 같은 편안한 분위기라 시간 가는 줄 모르고 떠들었네요	1
너무 잘 놀고 가요	1
남편이랑 데이트 하러 나왔다가 지나가는 길에 맛있어보여서 들어갔는데 맛집이네요!! 직접 뽑는 면이라 그런지 쫄깃하고 맛있어요!	0
맛있네요 아이스초코 1잔 Tyrion이라는 음료 1잔 마셨습니다.어린이대공원 데이트하고 나와서 마시면 딱 좋겠네요	0
기분 안 좋을 땐 역시 탄수화물 폭탄이 정답이죠 라면 사리 추가해서 바닥까지 긁어먹고 배 두드리며 나갑니다	0
이번에 과 대표 선거 끝나고 고생한 동기들이랑 술 한잔했는데 안주 종류가 다양해서 다들 취향껏 즐기며 놀았습니다	1
퇴근길에 번개로 한두 명 모이다가 어느새 팀 전체가 다 모였는데 자리 금방 만들어주셔서 덕분에 즐거운 금요일 보냈습니다	1
완전 맛나고 친구랑 오기도 좋아용	1
고기가 너무 맛있고 모임하기에 넓고 좋아요.	1
곱창 전골에 곱창은 없고 양파랑 대파만 한가득임 이 가격에 야채국을 파는 건지 사기당한 기분	0
잡내가 하나도 안나서 부담없이 맛있게 먹을 수 있었어요!! 친절하신 직원분들 덕분에 기분도 좋았고 가성비도 좋아서 앞으로 단골이 될 생각이에요	0
불금인데 약속도 없고 집가기 아쉬워서 혼자 다찌석 앉아서 혼술했어요! 사장님 왕친절하시고 서비스로 주신 꼬치도 너무 맛있게 먹었어요 건대 혼술집 찾으면 여기입니다!!! 내돈내산이고 평일에 또 혼술땡길때 오려구용 사장님 적게 일하시고 돈 마니 버세용 음식도 존맛 저거 해물짬뽕탕? 추천 드려융	1
여기 강추!!! 분위기도 최고고! 넘 좋아욥!	0
딸애랑 조카 여동생 넷이서 너무 맛있게 먹었어요.담에도 이용할께요	0
원래 맛집으로 소문나서 기대하고 왔는데 기대 이상으로 맛있었어요 양념이랑 콩나물 조합이 잘 맞아서 계속 손이 갔고 볶음밥도 끝내줍니다 ??	0
친구들 모임으로 왔는데 맛최고 신선최고에요 꼭 건대오면 들리세용!!!	1
사장님이랑 직원분들 다 친절하시고 음식 전부 맛있고 너무 좋았어요 코스요리도 깔끔하게 잘 나와서 중요한 모임있을때 방문하려구요 번창하세요	1
웨이팅 너무 길어서 짜증 머리끝까지 났는데 한 입 먹자마자 사장님한테 절할 뻔했어요.	0
거리두기 끝나고 처음으로 30명 넘게 모인 대규모 회식이었는데 공간이 워낙 넓어서 복잡하지 않게 잘 즐기고 갑니다	1
침구랑 간만에 건대 나와서 규카츠 먹었는데 너무너무 맛도리 집 발견 !! 잘먹고갑니다!	1
이번에 조별 과제 1등 한 우리 팀원들이랑 고기 파티 왔는데 사장님이 고생했다고 음료수 서비스 주셔서 다들 감동받았습니다	1
주말마다 모이는 자전거 동호회 라이딩 끝나고 들렀는데 자전거 거치할 공간도 넉넉하고 시원한 초계국수가 피로를 싹 씻어줬습니다	1
건대 이자카야 1등 찐찐찐찐 맛집!! 건대 하루 예약으로만 40번이 넘을정도로 찐 단골입니다! 일본여행가서 먹던 음식들보다 맛있고 사장님,직원분들 너무너무너무 친절하셔서 찾아갈때마다 기분좋게 먹고와요! 항상 친절하게 맞이해주셔서 감사드려용	1
직장 동료들이랑 가볍게 커피 한 잔 마시러 들렀는데 대형 테이블이 있어서 팀 회의하기에도 좋았습니다	1
넘맛있고 고기도 신선하고 반찬도 깨끗해요 적극추천해요	0
이자카야 오마카세 요비!!! 완전 메뉴 굿입니다 오랫만에 데이트 하는데 진짜 짱이에요 완전 친절하구 다 커튼 쳐져있어서 조용하니 넘 좋네요!!	0
너무너무 오랜만에 먹는 오트로움..! 여전히 그릭요거트로는 최최애집이에요, 너무 바쁘고 기력이 없었는데 오늘은 안 먹고는 못 배기겠어서 픽업 주문 했습니다! 맘모스 그릭 트로피컬,플러스로움 이후로 최최애 맛이에요!달달 꾸덕 좋아하시면 당장 드셔보시길..팥이랑 사과청이 너무 잘 어울리고 최고에요.. 힘들고 피곤해도 사러간 보람이 있는 맛입니다..??	0
조용한 분위기에서 혼자 사색하며 먹기 좋아요 복잡한 마음 정리하고 싶을 때 추천하는 곳입니다	0
진짜 너무 맛있어요 스트레스 풀기 딱좋은데 매운거 못먹는 찡찡이는 데려오지마세요	0
대학교 과 모임으로 30명 정도 모였는데 자리 세팅도 완벽하고 사장님 센스가 좋으셔서 즐겁게 놀다 갑니다..	1
대학교 과 모임으로 방문했는데 단체석 예약도 잘 받아주시고 음식도 금방 나와서 기다림 없이 잘 먹었습니다	1
노래가 너무 좋아요. 자주 올게용!!	1
비 오는 날 창가에 앉아 커피 마시는데 분위기가 다 했네요 우울했던 기분이 센치한 감성으로 바뀌는 마법	0
맛있어요친절하시고 분위기 좋아용 담에 또 올게용!!	1
화장실 냄새가 홀까지 퍼져서 밥 먹는 내내 비위 상했음 청소 좀 자주 하세요	0
맛있게 매운맛…... 스트레스가 확 풀리니까 다음에 또 빡쳐있으면 또 올게요 ㅋㅋㅋㅋㅋ	0
여기 절대 가지 마세요 1시 이전까지는 카페라떼 5000원이라고 써있어서 주문했는데 6000원이 결제된거에요 그래서 바로 이거 왜 6천원이 결제됬냐고 하니까 아 평일에만 적용되는 가격이라서 그렇다 하더니 제가 그 써있는 종이를 읽어보니까 주말도 된다고 써있는거에요 그래서 다시 여쭤보니까 옆에서 다른 사장이 나오더니 죄송하다고 다시 제결제 해드리겠다 이러는데 원래 저 응대했던 사장은 똥씹은 표정이고 진짜 절대 다시는 안갑니다 수고하세요 그딴식으로 장사하지 마세요 ^^	0
양이 혜자에요 양꼬치도 맛잇고 마라탕 양이 둘이먹어도 엄청 남아요	0
다이어트 정체기라 너무 스트레스였는데 오늘 먹은 브런치 플레이팅이 너무 예뻐서 사진 찍다가 기분 다 풀림ㅠㅠ	0
너무 맛있어서 다 비웠어요!!! 마초쉐프 최고	0
이번에 자격증 합격한 스터디원들 축하 파티 하러 왔는데 사장님이 화력 조절도 잘 해주시고 다들 배불리 대접받는 기분이었어요	1
부서 간에 오해 풀려고 마련한 자리였는데 고기가 워낙 맛있으니까 다들 먹으면서 자연스럽게 화해하고 형 동생 하며 나갔습니다	1
꽤 늦은 시간에 왔다고 생각했는데 화이트롤이 있어서 너무 행복합니다!!!! 맨날 얼그레이 도전해야지 다짐은 하는데 화이트롤이 있으면 그냥 끌려가게되는.. 너무 맛있어요	1
맛도 좋고 지인들과 편하게 술한잔하기 좋은 장소 이구만요!!! 재미난 시간 보내고 가요!	1
동기모임으로 고기먹으러 왔는데 순두부찌개 서비스에 고기까지 너무 맛있었어요고기도 구워주셔서 편하게 먹을수있었습니당!	1
고등학교 동창회 20주년이라 크게 모였는데 사장님이 현수막 걸 공간도 내주시고 서빙도 빨라서 파티 분위기 제대로 냈습니다	1
제가 아는 집 중에 우동이 가장 맛싰고 튀김도 맛있어요. 아이도 좋아해서 가족 모두 좋아하는 집입니다	0
다이어트 중이라 예민함 폭발이었는데 오늘 치팅데이로 먹은 곱창볶음 덕분에 광명 찾고 다시 힘내기로 했어요..	0
친구랑 너무 즐겁게 놀았어오	1
은퇴하시는 선생님 모시고 제자들이 다 같이 모인 자리였는데 코스 요리가 정갈해서 다들 대접받는 기분이라고 칭찬 일색이었습니다	1
가성비를 생각하면 정말 좋은 선택인 것 같아요. 이 정도 재료의 다양성과 양을 이 가격대에서 즐길 수 있다니요. 음료와 아이스크림까지 포함하면 말할 것도 없고요.	0
그냥 이유 없이 눈물 나는 날이었는데 달콤한 마카롱이 입에 들어오니 저절로 미소가 지어지네요 당 충전의 힘은 대단해요	0
반려견이랑 같이 갈 수 있어서 너무 좋았어요 우울한 집사 위로해 주는 건 역시 우리 강아지와 맛있는 음식뿐이네요	0
늘 맛있게 먹고 부모님도 좋아하십니다!!! 연말 파티에 좋은 장소입니다 즐거운 25년 보내세욥	0
TF팀 프로젝트 무사히 마치고 다 같이 스테이크 썰러 왔는데 룸 컨디션이 너무 좋아서 우리끼리 고생했다며 자축하기 딱이었어요	1
젓가락 숟가락에 고춧가루랑 기름때가 그대로 있어요 수저통 관리 안 하시나요	0
매번 갈때마다 직원이 친절하고 야채가 정말 신선해요 후식으로 와플이 끝내주네요	0
회사 회식으로 고기 구워 먹으러 왔는데 환기 시스템이 잘 되어 있어서 옷에 냄새도 덜 배고 쾌적하게 잘 먹었습니다	1
가족 친척들 다 모여서 팔순 잔치 겸 식사했는데 어른들도 좋아하시는 메뉴가 많아서 남녀노소 즐거운 시간 보냈습니다	1
고등학교 친구들이랑 오랜만에 얼굴 봐서 좋았는데 맛있는 안주까지 곁들이니까 추억 얘기가 끊이지 않았던 행복한 밤이었습니다	1
직장 동료들이랑 점심시간에 쌀국수 먹으러 왔는데 양도 많고 회전율이 빨라서 단체로 와도 금방 먹네요	1
김치에서 쉰내 나고 곰팡이 핀 거 같아서 말했더니 원래 묵은지라고 우김 누가 봐도 상한 건데	0
여행온 김에 분위기 좋은 술집 찾아 오게 됐어요 너무 맛있고 직원분도 친절해서 넘 좋아요	1
회덮밥 회가 갈변해서 흐물흐물한데 신선도 최악임 배탈 날까 봐 걱정되네	0
족발에서 한약재 냄새가 너무 심해서 고기 맛이 안 느껴짐 잡내를 향으로 덮으려 한 듯	0
처음 방문했는데 건대 후문 카공 카페로 제일 좋은 것 같아요 !! 베이커리 가격도 너무 합리적이고 2층 좌석이 넓고 콘센트도 배치되어 있어 더할 나위없다고 생각합니다 ! 친구들이랑 또 방문하고 싶어요 !	1
여기 짱 맛있습니다 분위기도 조용해서 데이트하기 딱 좋은 장소에요! 그리고 회도 다양하게 주셔서 행복한 데이트 했어요	0
친구 생일 파티 하러 왔는데 제가 더 신났네요 맛있는 음식과 좋은 사람들 덕분에 우울할 틈 없이 웃다 갑니다	0
출근하자마자 업무 폭탄 맞아서 정신없고 짜증 났는데 점심에 먹은 육회비빔밥이 너무 신선해서 마음이 정화됐습니다.	0
음식 하나하나에 정성이 가득해서 대충 먹는 한 끼가 아니라 작품을 먹는 기분이에요 지친 하루 끝에 만난 선물 같아요	0
친구들이랑 모임하러 방문하게 되었습니다. 고구마 피자도 맛있고, 마초 토마토 파스타도 맛있었습니다! 석류 에이드도 새콤달콤해서 맛낫습니다! 재방문할 의사 짱많았던 곳입니당 친구들이랑 모임하러 또 올 거 같아요!	1
친구들이 경희대 근처 갈꺼면 도래집 꼭 가라고 해서 친구들 불러서 도래집 놀러왔습니다!! 도래집은 첨 먹어봤는데 넘 맛있네요?? 회기 근처에서 곱창 먹으실거면 추천드립니다!! 회기 맛집으로 추가해놓으시고 한번 와보세요 하이볼도 하이퀄리티 느낌이에용	1
새로 오픈했다해서 다녀왔는데 건대술집 중에 진짜 음식이 비쥬얼도 맛도 젤 좋았던 곳이에요!!! 종종 퇴근길에 들려서 술한잔하고가면될듯	1
여기 음식도 다 맛있고 하이볼도 다 맛있어용 두번째 방문인데 앞으로 자주 올께욤	1
조별 과제 나 혼자 다 하는 기분이라 속 터지기 일보 직전이었는데 매콤한 낙지볶음 먹고 스트레스 확 날렸어요!!	0
과제 제출 직전에 파일 오류 나서 울고 싶었는데 뜨거운 아메리카노 한 잔에 정신 바짝 차리고 다시 해냈습니다.	0
오늘 친구랑오랜만에 만나서 막창이 먹고싶다해서 막창집에방문했어요! 다른막창집은 막창전문점이 아니라 곱창막창 같이 파는곳이었는데 막창전문점이라 들렀는데 너무 맛있고 직원분들이 너무친절해서 좋았어요 ! 꼭 건대에서 약속있으면 방문하시면 좋을 것같아요!	1
고등학교 동창회 장소로 잡았는데 예전 생각나고 음식 맛도 여전해서 친구들이랑 옛날 얘기하며 즐겁게 보냈습니다	1
오늘 어떤 여자가 진상 부리고 감 카페에서 냄새나는 외부음식 먹고 있어서 직원이 와서 외부음식 불가라고 했는데 열 받았는지 카운터에 가서 목청 크게 뭐라 따짐 ㅡㅡ  근데 여기 서비스 별로네. 특히 남자분 일하기 싫은 모습  오래간만에 방문했는데 남자사장이 없어서 그런지 .. 오늘은 직원도 손님도 별로	0
데이트 선대술집 이자카야 오랫만에 신랑이랑 영화보러 나온김에 건대에서 데이트했는데 너무 좋았어요. 대화하기도 좋고 오마카세 시켰는데 가성비도 좋구. 넘나 좋았어요. 좋은시간을 만들어준 곳. 이 리뷰를 본다면 많은 사람들이 갔으면 좋겠습니다.	0
음식과 하이볼 둘 다 맛있어요 분위기도 좋아서 조용조용 차분한 시간 보낼 수 있었던것 같애요	1
비 오는 날 따뜻한 국수는 진리죠 후루룩 넘어가는 면발에 우울함도 같이 넘겨버렸어요	0
냉면 너무맜있어요 !!최고 옛날 먹던 그맛이에요 !!!	0
안주들도 너무 맛있고 분위기와 인테리어도 좋아여 !!! 다음에 모임 있으면 또 올꺼 같아요 직원분들도 친절해요	1
동아리원끼리 밥먹으러 왔어요 메뉴 다양해서 식성 다양한 사람끼리 모여도 좋을 것 같고요 일단 분위기 좋아서 대화하면서 먹기 좋고요 식기 깨끗하고 쾌적해요 이거 민감하게 생각하는 사람인데 좋았습니다!	1
니가 사람새끼면 나한테 이럴 수 없는데 열받은 마음 여기 뜨끈한 칼국수 국물로 뜨겁게 지져버렸어요.	0
이번에 밴드 경연대회 끝나고 악기 가방 든 채로 20명 넘게 들어갔는데 공간이 여유로워서 뒷풀이 장소로 정말 딱이었어요	1
연인과 함께 오기에 분위기도 좋고 음식도 맛있었어요. 만족스럽네요	0
토요일에 친구랑 방문했는데 맛도 좋고 양도 많아서 너무 만족스럽게 잘 먹었어요!!	1
매장도 깔끔하고 좌석도 넉넉해서 회식 장소로 추천드려요 음식이 따뜻하게 서빙되어서 끝까지 맛있게 먹을 수 있었고 직원분들 미소가 인상적이었어요	1
음식이 빨리 나와서 모임에 딱이었어요 매장도 넓고 테이블 간격도 쾌적해서 단체회식하기 좋습니다 직원분들 친절하셔서 예약부터 식사까지 편하게 했어요	1
인터넷 쇼핑몰 상담원 연결 안 돼서 화가 머리끝까지 났는데 갓 튀긴 탕수육 먹고 화가 눈 녹듯 사라졌어요ㅋㅋ	0
친구들과 점심모임으로 방문하였는데, 여전히 맛있네요 음식도 호불호없이 먹을 수 있고, 맛도 좋고 분위기가 좋아서 이대 올 때면 찾게 되네요!	1
안주가 다양하고 1차, 2차로도 다 너무 좋은 것 같아요! 안주들이 다 맛있고 실내가 넓어서 단체로 오기에도 좋을 것 같아요	1
갑작스럽게 들어오게 되었는데 너무 힐링이고 정말 해독제처럼 제 스트레스를 다 해소해주는거같아요 앞으로 혼술하러 와도될거같아요 감사합니다	0
맛있어유!!! 또 올게요	0
닭튀김누룽지탕 맛있어용 매장이 커서 단체 모임하기 좋을 거 같아요 잘 먹고 갑니당	1
유기견 봉사활동 동호회 뒤풀이로 온 국밥집인데 국물이 진국이라 몸에 쌓인 피로가 싹 풀리고 다들 든든하게 먹고 헤어졌네요	1
퇴근 후 지친 몸을 이끌고 태양곱창 방문! 얼큰한 돼지곱창전골에 소주 한잔하니 피로가 싹 가십니다. 잡내 없는 쫄깃한 곱창과 깊은 국물 맛이 정말 환상적이에요. 스트레스 해소에 최고입니다.	0
은퇴하시는 교수님 모시고 제자들이 다 모인 자리였는데 분위기가 차분하고 고급스러워서 격식 있는 모임 하기 너무 좋았습니다	1
주말에 약속 펑크 나서 우울했는데 오히려 혼자 와서 여유롭게 즐기니 더 좋네요 전화위복이란 이런 것	0
여행 못 가서 우울했는데 현지 느낌 물씬 나는 맛 덕분에 잠시나마 해외여행 다녀온 기분이에요	0
층간소음 때문에 며칠째 잠 설쳐서 예민 보스였는데 맛있는 초밥 먹고 나니까 마음이 좀 너그러워졌어요ㅋㅋ 진짜 맛있음!!	0
분위기도 너무 좋고 친구랑 대화하기 좋아요	1
오랜만에 친구들 만나서 밥 먹었는데 우연히 지나가다가 들려서 먹었는데 맛있었습니다 다음에도 또 올 수 있을 것 같아요. 얌얌 쩝쩝 먹을 분들 추천 드립니다.	1
컴 꺼져서 작업물 다 날아가고 진짜 다 부수고 싶었는데 얼큰한 짬뽕 국물 마시고 이성 되찾았습니다.	0
너무너무맛있는솔방울!!! 몇번째재방문인지모르겠을정도로 계속오고싶은..!! 친구들만나서맛잇는거먹고싶을때 항상생각나는곳입니다 주변에소개해줄때마다 잘왔다는소리듣고가요 잘먹었습니다	1
회사 이사하고 고생한 직원들 격려 회식으로 왔는데 고기 퀄리티가 너무 좋아서 이사 피로가 싹 가신다며 다들 좋아하셨어요	1
맛있게 잘먹었습니다 아이랑 오기 좋아요	0
모임 때 자주 가는 곳입니다 즐겁고 맛있었습니다 굳굳	1
조용하게 시작한 독서 모임이었는데 안주가 너무 맛있어서 나중에는 다들 책 덮고 안주 찬양하는 토론만 3시간 했네요!!	1
생일을 맞아 가족 모임을 이곳에서 했는데, 음식이 너무나 맛있었습니다. 다섯살 아이부터 중장년층의 어른까지 모두 만족하는 맛이었어요. 스테이크의 굽기도 좋았고, 특히나 피자가 맛있었어요! 뉴욕이랑 서울 피자 추천합니다.	0
동호회 정기 산행 후에 먹는 오리 주물럭은 진짜 예술이네요 양도 많고 볶음밥까지 완벽했습니다	1
밥 먹는데 파리가 계속 날아다녀서 쫓느라 정신없었음 위생 관리를 어떻게 하는 건지	0
가까워서 어쩔 수 없이 자주 들리지만 도시락 나오는 속도가 진짜 매번 느립니다 그리고 카운터에 여사장님의 고객응대가 아주 별로구요 그리고 오늘은 이 시국에 마스크 내리고 응대 및 일을 하시네요 10분 이상을요 더 이상 못 오겠습니다 수고하세요	0
프로젝트 반려돼서 멘붕 오고 다 때려치우고 싶었는데 매운 짬뽕 국물에 스트레스 다 쏟아붓고 왔습니다!!	0
돈가스 튀김옷이랑 고기랑 다 분리되고 눅눅함 바삭한 맛에 먹는 건데 눅눅한 기름 맛만 남	0
편안하게 술한잔 생각날때 들르는 이자카야 하루 혼술 자주하다가 요번엔 동생하고 갔는데 직원분들이 친절하게 대해주셔서 편안하게 한잔하고 왔어요 팁 주말에는 미리 방문예약하고 가야 웨이팅없이 바로 입장할수있다는	1
맛있다는 소문이 있어서 친구들과 왔습니다. 친구들과 양꼬치에 술한잔, 친절한 직원, 맛난양꼬치 잘먹겠습니다.	1
혼밥하기에도 부담없고 사장님이 챙겨주셔서 기분 좋았어요 우동사리 추가하니 양도 푸짐하고 술안주로도 굿 매콤한 맛이 스트레스 풀어줘요	0
아주대점 빕스 로 저녁 먹으러 갔어요 너무 신나게 먹었어요 오랜만에 만나는좋은 친구들과 함께	1
건대오면 항상 가는 술집이에요	1
화장실 청소하다가 물 다 뒤집어써서 찝찝했는데 갓 튀긴 탕수육 먹으니 세상만사 다 괜찮아지더라고요.	0
주차권 준다고 해서 갔는데 주말엔 안 된다고 말 바꿈 주차비만 만 원 나옴 ㅡㅡ	0
쌀국수 숙주가 시들시들하고 색깔도 변해있음 신선한 재료 쓰는 거 맞나요 믿음이 안 감	0
이름처럼 이자카야 느낌나요 분위기 너무 좋네용 히히 친구랑 남자친구랑 좋은 시간 보내다 갑니다 안주 퀄리티도 좋고 술이랑 다 잘 어울리는것들만 있어 좋았어요!! 다음에 또 올게요	1
가게 분위기가 넓고 쾌적해서 단체로 방문하기 좋았어요. 음식 양도 푸짐하고 맛이 깔끔해서 다들 만족했습니다. 직원분들도 친절하게 응대해 주셔서 편안하게 식사할 수 있었습니다. 다음에 또 모임 자리로 방문하고 싶네요.	1
맛있어요가성비 좋습니다!!	0
꾸덕한 그릭 요거트에 과일 토핑 듬뿍 얹어 먹으니 천국이네요 건강한 간식으로 우울함 극복	0
다양한 음식과 맛있는 소스! 또 오고 싶어요 직원도 친절해오	0
가족 외식으로 온 오리백숙집인데 매장이 넓어서 아이들 데리고 와도 눈치 안 보이고 편하게 잘 먹었습니다	1
오늘따라 신발 끈 자꾸 풀려서 신경질 났는데 시원한 수박 주스 한 잔에 불쾌지수가 제로가 되었습니다.	0
직원들끼리 홀 구석에서 떠들고 노느라 손님이 불러도 못 들은 척함 근무 태도 불량	0
저녁 7시 반쯤 갔더니 들어가자마자 빨리 먹고 나갈 거냐는 듯이 물어보시고 밥에는 뭐가 묻어 있더라고요 그리고 밥 한창 먹고 있는데 상도 치우시고 진짜 불쾌했습니다	0
맛있게 먹었어요 친구랑 왔는데 너무 좋대요. 다시 방문하겠습니당.	1
중요한 사람들이랑 만날 때마다 무조건 여기로 와요 느낌도 너무 좋고 음식도 맛있어서 완전 만족입니다	1
옆집 소음 때문에 층간소음 복수하고 싶을 정도로 화났는데 싱싱한 회 한 점에 마음이 차분해지네요.	0
스테이크 굽기 웰던으로 했는데 핏물 뚝뚝 떨어짐 다시 구워달라니까 겉만 태워서 줌	0
오랜만에 친구들과 저녁자리였는데 너무 맛있네요! 완전 강추입니다! 사장님이 친절해요 음식이 맛있고 짱짱!	1
창가 쪽에 먼지가 수북하게 쌓여있음 청소를 언제 한 건지 모를 정도로 더러움	0
친구들하고 방문했는데 분위기 너어무 좋고 나중에 데이트하러도 오고 싶어요 안주도 다 맛있고 직원분들도 친절해서 더 좋았어요	1
다같이 왔는데 너무 좋네요	1
커피 수혈이 시급했는데 진한 에스프레소 한 잔에 정신이 번쩍 드네요 카페인 충전하고 다시 힘내봅니다	0
친구들이랑 소스 조합 연구하다가 시간 순삭 개인 취향대로 만들어 먹는 재미가 커서 대화도 더 즐거웠어요 소모임 추천해요	1
부모님 금혼식이라 친척들 다 모시고 왔는데 매장이 크고 깔끔해서 행사 진행하는 데 전혀 불편함 없이 잘 마무리했습니다!!	1
영화 소모임에서 좀비 분장한 채로 다 같이 들이닥쳤는데 사장님이 당황하지 않고 룸으로 따로 안내해주셔서 편하게 고기 구워 먹었어요	1
동호회 정기 모임이라 20명 정도 모였는데 공간이 넉넉해서 다른 손님들 눈치 안 보고 즐겁게 식사하고 왔습니다	1
친구랑 같이 우연히 들어왔는데 너무 분위기 좋고 맛있네요 추천합니다	1
고기 지방도 너무 많지 않고 맛있었어요! 룸도 잘되어 있어 회식이나 모임장소로 완전 추천	1
회식 장소로 여기만한 데가 없네요 고기도 다 구워주셔서 팀원들이랑 대화에만 집중할 수 있었어요	1
여행 못 가서 우울했는데 이국적인 향신료 냄새 맡으니 비행기 탄 기분이에요 미각으로 떠나는 세계 여행	0
그냥 오늘 하루가 ㅈ같아서 죽고 싶었는데 따뜻한 곰탕 국물에 마음이 몽글몽글해졌습니다!!	0
낚시 동호회에서 잡은 물고기 회 떠오라고 사장님이랑 미리 얘기하고 갔는데 세팅비도 저렴하고 매운탕 맛이 예술이라 다들 대만족했어요	1
분위기도 좋고 약간 들뜬 분위기에서 대화하면서 술 먹기 좋아요 단체석 예약도 가능해서 좋네용	1
두 가지 비교하니 취향 찾는 재미가 있더라구요 불향과 깊은 육수 풍미가 입에서 춤추는 느낌 가격 대비 만족도가 높아서 추천합니다	0
여름에 모기한테 10군데 넘게 뜯겨서 빡쳤는데 시원한 냉면 육수 들이키니까 가려운 것도 잠시 잊었습니다.	0
아침부터 비염 심해서 코 막히고 짜증 났는데 얼큰한 육개장 한 그릇 먹고 나니 코가 뻥 뚫리고 기분도 좋아졌어요.	0
매장도 쾌적하고 너무 맛있게 잘 먹었습니다!!	0
안주맛집 분위기맛집 하이볼맛집 화장실 깨끗하고 직원분들 친철하구 최고예용	1
맛있어요 모임장소로 애용합니다	1
리뷰 이벤트 서비스 준다더니 재료 없다고 퉁침 줄 거 없으면 음료수라도 줘야지 사기당한 기분	0
1. 삼선짜장 면이 못먹을정도로 뿔어있음. 삼선짜장인데 새끼 새우2개 오징어 다져진거 몇개있음. 2.탕수육 저게 25000원짜리임. 소스 싱거운 야채죽같음. 고기냄새남. 가위로도 잘안잘릴정도로 질김. 튀김 눅눅함.  제발 이글보고 잘생각하세요.	0
파스타랑 누룽지탕 너무 맛있어요 자주 단체로 방문할 것 같습니당!!	1
식전 빵이 돌덩이처럼 딱딱해서 이 나갈 뻔함 데워주지도 않고 며칠 지난 빵 내놓는 듯 성의가 없음	0
퇴근길 차 막혀서 갑자기 모인 직장 동료 번개 모임이었는데 안주가 너무 맛있어서 결국 대리 불러서 집에 갔네요!!	1
오소리베이커리로 바뀌고 나서는 처음인데 분위기도 너무 좋고 연말느낌나서 힐링하고 가요 짚앞에 이런 카페가 있어서 넘 좋아요	1
혼자 먹어도 전혀 어색하지 않은 분위기라 편하게 즐겼어요 프로 혼밥러의 성지가 될 것 같네요	0
몸이 아파서 서러웠는데 죽보다 더 부드럽고 속 편한 음식 덕분에 기운 차렸어요 엄마가 해준 밥처럼 따뜻함이 느껴져서 울컥했네요	0
친구들이랑 한잔 하려고 간 곳인데 육회랑 타다키도 팔길래 같이 먹었어요 안주들이 고급지고 맛 퀄리티도 좋아서 술 한잔만 하려고 했는데 계속 마셨네요	1
팀 프로젝트 끝나고 다 같이 고생했다고 온 곳인데 고기 질이 정말 좋아서 다들 감탄하며 먹었습니다 담에도 여기서 회식하자고 하네요	1
신기한 기차 로봇 서빙 시스템부터 매력적이었습니다. 하지만 그것만 좋은 게 아니라 재료의 신선함과 다양성도 정말 우수했어요. 이 정도 퀄리티면 자주 와도 질리지 않을 것 같습니다.	0
